source,line,kind,title,tokens,hit_count,hits,covered
v108,1533,\\sect\{([^{}]+)\},壁面剪应力,壁面剪应力,1,壁面剪应力,True
v108,1535,\\sect\{([^{}]+)\},两板间流量,两板间流量,1,两板间流量,True
v108,1537,\\sect\{([^{}]+)\},薄板两侧油膜剪力,薄板两侧油膜剪力,1,薄板两侧油膜剪力,True
v108,1539,\\sect\{([^{}]+)\},活塞/环隙油膜,活塞|环隙油膜,2,活塞|环隙油膜,True
v108,1541,\\sect\{([^{}]+)\},两层流体剪力,两层流体剪力,1,两层流体剪力,True
v108,1543,\\sect\{([^{}]+)\},雷诺应力符号,雷诺应力符号,1,雷诺应力符号,True
v108,1545,\\sect\{([^{}]+)\},粘性/阻力查表入口,粘性|阻力查表入口,2,粘性|阻力查表入口,True
v108,1554,\\sect\{([^{}]+)\},模板：Stokes,模板|Stokes,2,模板|Stokes,True
v108,1556,\\sect\{([^{}]+)\},图里有“圆管层流”,图里有“圆管层流”,1,图里有“圆管层流”,True
v108,1558,\\sect\{([^{}]+)\},一维N--S/H--P骨架,一维N|P骨架,2,一维N|P骨架,True
v108,1563,\\chap\{([^{}]+)\},母题6 边界层、外绕流阻力、综合收口,母题|边界层|外绕流阻力|综合收口,4,母题|边界层|外绕流阻力|综合收口,True
v108,1566,\\sect\{([^{}]+)\},Prandtl 边界层/Blasius,Prandtl|边界层|Blasius,3,Prandtl|边界层|Blasius,True
v108,1573,\\sect\{([^{}]+)\},位移/动量厚度/Von Karman,位移|动量厚度|Von|Karman,4,位移|动量厚度|Von|Karman,True
v108,1578,\\sect\{([^{}]+)\},常见剖面直接用,常见剖面直接用,1,常见剖面直接用,True
v108,1581,\\sect\{([^{}]+)\},平板层流边界层油流,平板层流边界层油流,1,平板层流边界层油流,True
v108,1584,\\sect\{([^{}]+)\},平板题统一流程,平板题统一流程,1,平板题统一流程,True
v108,1587,\\sect\{([^{}]+)\},湍流近壁三层,湍流近壁三层,1,湍流近壁三层,True
v108,1589,\\sect\{([^{}]+)\},壁律题写法,壁律题写法,1,壁律题写法,True
v108,1592,\\sect\{([^{}]+)\},分离与阻力,分离与阻力,1,分离与阻力,True
v108,1594,\\sect\{([^{}]+)\},外绕流阻力判断,外绕流阻力判断,1,外绕流阻力判断,True
v108,1597,\\sect\{([^{}]+)\},高频收口模型,高频收口模型,1,高频收口模型,True
v108,1609,\\sect\{([^{}]+)\},过程分最小骨架,过程分最小骨架,1,过程分最小骨架,True
v108,1611,\\sect\{([^{}]+)\},Von Karman边界层积分模板,Von|Karman边界层积分模板,2,Von|Karman边界层积分模板,True
v108,1613,\\sect\{([^{}]+)\},阻力系数换算,阻力系数换算,1,阻力系数换算,True
v108,1615,\\sect\{([^{}]+)\},边界层题检查,边界层题检查,1,边界层题检查,True
v108,1617,\\sect\{([^{}]+)\},交卷前检查,交卷前检查,1,交卷前检查,True
v108,1619,\\sect\{([^{}]+)\},外流阻力典型量,外流阻力典型量,1,外流阻力典型量,True
v108,1621,\\sect\{([^{}]+)\},边界层分离答题句,边界层分离答题句,1,边界层分离答题句,True
v108,1623,\\sect\{([^{}]+)\},公式许可检查,公式许可检查,1,公式许可检查,True
v108,1625,\\sect\{([^{}]+)\},查书优先级,查书优先级,1,查书优先级,True
v108,1628,\\sect\{([^{}]+)\},平板边界层/Blasius,平板边界层|Blasius,2,平板边界层|Blasius,True
v108,1630,\\sect\{([^{}]+)\},湍流/转捩平板,湍流|转捩平板,2,湍流|转捩平板,True
v108,1632,\\sect\{([^{}]+)\},平板外绕阻力型,平板外绕阻力型,1,平板外绕阻力型,True
v108,1634,\\sect\{([^{}]+)\},边界层动量积分,边界层动量积分,1,边界层动量积分,True
v108,1636,\\sect\{([^{}]+)\},分离/绕流阻力,分离|绕流阻力,2,分离|绕流阻力,True
v108,1638,\\sect\{([^{}]+)\},平板边界层/摩擦阻力/分离,平板边界层|摩擦阻力|分离,3,平板边界层|摩擦阻力|分离,True
v108,1640,\\sect\{([^{}]+)\},平板边界层阻力,平板边界层阻力,1,平板边界层阻力,True
v108,1642,\\sect\{([^{}]+)\},阻力系数图怎么用,阻力系数图怎么用,1,阻力系数图怎么用,True
v108,1644,\\sect\{([^{}]+)\},层流/湍流/边界层,层流|湍流|边界层,3,层流|湍流|边界层,True
v108,1646,\\sect\{([^{}]+)\},答案量纲检查,答案量纲检查,1,答案量纲检查,True
v108,1648,\\sect\{([^{}]+)\},边界层句,边界层句,1,边界层句,True
v108,1650,\\sect\{([^{}]+)\},量纲相似满分模板,量纲相似满分模板,1,量纲相似满分模板,True
v108,1654,\\sect\{([^{}]+)\},边界层厚度种类,边界层厚度种类,1,边界层厚度种类,True
v108,1656,\\sect\{([^{}]+)\},平板边界层混合,平板边界层混合,1,平板边界层混合,True
v108,1658,\\sect\{([^{}]+)\},“求升力/阻力”,“求升力|阻力”,2,“求升力|阻力”,True
v108,1660,\\sect\{([^{}]+)\},“判断边界层层流湍流”,“判断边界层层流湍流”,1,“判断边界层层流湍流”,True
v108,1662,\\sect\{([^{}]+)\},“判断分离”,“判断分离”,1,“判断分离”,True
v108,1664,\\sect\{([^{}]+)\},边界层+平板阻力,边界层+平板阻力,1,边界层+平板阻力,True
v108,1666,\\sect\{([^{}]+)\},相似准则,相似准则,1,相似准则,True
v108,1668,\\sect\{([^{}]+)\},平板层流Blasius,平板层流Blasius,1,平板层流Blasius,True
v108,1670,\\sect\{([^{}]+)\},平板边界层湍流,平板边界层湍流,1,平板边界层湍流,True
v108,1672,\\sect\{([^{}]+)\},边界层积分,边界层积分,1,边界层积分,True
v108,1674,\\sect\{([^{}]+)\},"$\lambda,\zeta,C_D,C_f$",lambda|zeta,2,lambda|zeta,True
v108,1676,\\sect\{([^{}]+)\},流程F：给边界层/平板,流程F|给边界层|平板,3,流程F|给边界层|平板,True
v108,1678,\\sect\{([^{}]+)\},流程H：给相似/量纲,流程H|给相似|量纲,3,流程H|给相似|量纲,True
v108,1680,\\sect\{([^{}]+)\},错6：平板阻力用截面积,平板阻力用截面积,1,平板阻力用截面积,True
v108,1682,\\sect\{([^{}]+)\},错12：边界层厚度和管半径混,边界层厚度和管半径混,1,边界层厚度和管半径混,True
v108,1684,\\sect\{([^{}]+)\},标准解模板：边界层,标准解模板|边界层,2,标准解模板|边界层,True
v108,1686,\\sect\{([^{}]+)\},标准解模板：相似,标准解模板|相似,2,标准解模板|相似,True
v108,1688,\\sect\{([^{}]+)\},为什么边界层存在,为什么边界层存在,1,为什么边界层存在,True
v108,1690,\\sect\{([^{}]+)\},为什么逆压梯度会分离,为什么逆压梯度会分离,1,为什么逆压梯度会分离,True
v108,1692,\\sect\{([^{}]+)\},为什么湍流阻力大,为什么湍流阻力大,1,为什么湍流阻力大,True
v108,1694,\\sect\{([^{}]+)\},为什么扩压器易分离,为什么扩压器易分离,1,为什么扩压器易分离,True
v108,1696,\\sect\{([^{}]+)\},为什么位移厚度叫位移,为什么位移厚度叫位移,1,为什么位移厚度叫位移,True
v108,1698,\\sect\{([^{}]+)\},为什么动量厚度重要,为什么动量厚度重要,1,为什么动量厚度重要,True
v108,1700,\\sect\{([^{}]+)\},平板层流厚度速算,平板层流厚度速算,1,平板层流厚度速算,True
v108,1702,\\sect\{([^{}]+)\},平板层流阻力速算,平板层流阻力速算,1,平板层流阻力速算,True
v108,1704,\\sect\{([^{}]+)\},湍流平板阻力速算,湍流平板阻力速算,1,湍流平板阻力速算,True
v108,1706,\\sect\{([^{}]+)\},模板：Blasius平板边界层,模板|Blasius平板边界层,2,模板|Blasius平板边界层,True
v108,1708,\\sect\{([^{}]+)\},模板：动量积分边界层,模板|动量积分边界层,2,模板|动量积分边界层,True
v108,1710,\\sect\{([^{}]+)\},边界层题骨架,边界层题骨架,1,边界层题骨架,True
v108,1712,\\sect\{([^{}]+)\},平板拖曳阻力,平板拖曳阻力,1,平板拖曳阻力,True
v108,1714,\\sect\{([^{}]+)\},边界层位移厚度,边界层位移厚度,1,边界层位移厚度,True
v108,1716,\\sect\{([^{}]+)\},边界层动量厚度,边界层动量厚度,1,边界层动量厚度,True
v108,1718,\\sect\{([^{}]+)\},模型律,模型律,1,模型律,True
v108,1720,\\sect\{([^{}]+)\},模型力/压强换算,模型力|压强换算,2,模型力|压强换算,True
v108,1722,\\sect\{([^{}]+)\},阻力图查图子链,阻力图查图子链,1,阻力图查图子链,True
v108,1724,\\sect\{([^{}]+)\},图像：平板外流,图像|平板外流,2,图像|平板外流,True
v108,1726,\\sect\{([^{}]+)\},"题干给$\delta,C_f,C_D$或外绕物",题干给|delta|或外绕物,3,题干给|delta|或外绕物,True
v108,1728,\\sect\{([^{}]+)\},题干给模型、相似、无量纲,题干给模型|相似|无量纲,3,题干给模型|相似|无量纲,True
v108,1730,\\sect\{([^{}]+)\},相似律换算,相似律换算,1,相似律换算,True
v108,1732,\\sect\{([^{}]+)\},Buckingham易错,Buckingham易错,1,Buckingham易错,True
v108,1734,\\sect\{([^{}]+)\},边界层积分长题,边界层积分长题,1,边界层积分长题,True
v108,1736,\\sect\{([^{}]+)\},有压梯度/分离,有压梯度|分离,2,有压梯度|分离,True
v108,1738,\\sect\{([^{}]+)\},外绕流阻力图,外绕流阻力图,1,外绕流阻力图,True
v108,1740,\\sect\{([^{}]+)\},相似律严格答法,相似律严格答法,1,相似律严格答法,True
v108,1742,\\sect\{([^{}]+)\},Buckingham $\pi$写法,Buckingham|pi|写法,3,Buckingham|pi|写法,True
v108,1744,\\sect\{([^{}]+)\},边界层积分推导入口,边界层积分推导入口,1,边界层积分推导入口,True
v108,1746,\\sect\{([^{}]+)\},水击/水波最小保分,水击|水波最小保分,2,水击|水波最小保分,True
v108,1748,\\sect\{([^{}]+)\},Re/Fr冲突/水波/水击,Re|Fr冲突|水波|水击,4,Re|Fr冲突|水波|水击,True
v108,1750,\\sect\{([^{}]+)\},阻力危机/减阻,阻力危机|减阻,2,阻力危机|减阻,True
v108,1752,\\sect\{([^{}]+)\},边界层特点/积分题/指数律,边界层特点|积分题|指数律,3,边界层特点|积分题|指数律,True
v108,1753,\\sect\{([^{}]+)\},三个厚度,三个厚度,1,三个厚度,True
v108,1759,\\sect\{([^{}]+)\},Karman--Pohlhausen配边界,Karman|Pohlhausen配边界,2,Karman|Pohlhausen配边界,True
v108,1761,\\sect\{([^{}]+)\},平板阻力,平板阻力,1,平板阻力,True
v108,1763,\\sect\{([^{}]+)\},分离判断,分离判断,1,分离判断,True
v108,1765,\\sect\{([^{}]+)\},量纲齐次/Rayleigh写法,量纲齐次|Rayleigh写法,2,量纲齐次|Rayleigh写法,True
v108,1767,\\sect\{([^{}]+)\},Buckingham $\pi$/相似准则流程,Buckingham|pi|相似准则流程,3,Buckingham|pi|相似准则流程,True
complete_original,1,#,母题子题精选结构：完整原题版一,母题子题精选结构|完整原题版一,0,,False
complete_original,9,#,母题 1：两油箱变径突扩钢管综合题,母题|两油箱变径突扩钢管综合题,1,母题,True
complete_original,11,##,真题原题：2022 春期末 15 分，油箱-变径钢管-局部损失-沿程损失,真题原题|春期末|油箱|变径钢管|局部损失|沿程损失,3,油箱|局部损失|沿程损失,True
complete_original,37,##,子题：离心泵吸水管最大安装高度,子题|离心泵吸水管最大安装高度,1,子题,True
complete_original,45,##,子题：水轮机管路输出功率,子题|水轮机管路输出功率,1,子题,True
complete_original,53,##,子题：两水槽光滑管和粗糙管反推粗糙度,子题|两水槽光滑管和粗糙管反推粗糙度,1,子题,True
complete_original,63,#,母题 2：静水压力、测压管与浮体平衡综合题,母题|静水压力|测压管与浮体平衡综合题,2,母题|静水压力,True
complete_original,65,##,真题原题：圆柱体、测压管与静力平衡,真题原题|圆柱体|测压管与静力平衡,1,圆柱体,True
complete_original,73,##,子题：斜平壁上圆柱受静水压力,子题|斜平壁上圆柱受静水压力,1,子题,True
complete_original,81,##,子题：真空吸水圆柱容器支承力,子题|真空吸水圆柱容器支承力,1,子题,True
complete_original,91,#,母题 3：控制体动量与机械能综合题,母题|控制体动量与机械能综合题,1,母题,True
complete_original,93,##,真题原题：水平喷嘴法兰螺栓受力,真题原题|水平喷嘴法兰螺栓受力,0,,False
complete_original,101,##,子题：转弯变径管流量与流向,子题|转弯变径管流量与流向,1,子题,True
complete_original,109,##,子题：烟囱烟道速度与底部静压,子题|烟囱烟道速度与底部静压,1,子题,True
complete_original,117,##,子题：U 型管水柱自由振荡,子题|型管水柱自由振荡,2,子题|型管水柱自由振荡,True
complete_original,127,#,母题 4：势流绕圆柱、环量与升力综合题,母题|势流绕圆柱|环量与升力综合题,2,母题|势流绕圆柱,True
complete_original,129,##,真题原题：2022 春期末半圆柱气膜馆势流分析,真题原题|春期末半圆柱气膜馆势流分析,0,,False
complete_original,143,##,子题：圆柱绕流、偶极子强度、表面压力与驻点环量,子题|圆柱绕流|偶极子强度|表面压力与驻点环量,3,子题|圆柱绕流|偶极子强度,True
complete_original,151,##,子题：点源点汇组合，证明圆为流线,子题|点源点汇组合|证明圆为流线,2,子题|点源点汇组合,True
complete_original,159,##,子题：垂直壁面附近点涡轨迹,子题|垂直壁面附近点涡轨迹,1,子题,True
complete_original,167,##,子题：薄平板环量、驻点和升力,子题|薄平板环量|驻点和升力,1,子题,True
complete_original,177,#,母题 5：Laval 喷管、阻塞、正激波与设计背压综合题,母题|Laval|喷管|阻塞|正激波与设计背压综合题,4,母题|Laval|喷管|阻塞,True
complete_original,179,##,真题原题：Laval 喷管汞柱测压、正激波位置与设计工况,真题原题|Laval|喷管汞柱测压|正激波位置与设计工况,1,Laval,True
complete_original,193,##,子题：等熵流由压力求马赫数与温度,子题|等熵流由压力求马赫数与温度,1,子题,True
complete_original,201,##,子题：Laval 喷管最大质量流量,子题|Laval|喷管最大质量流量,2,子题|Laval,True
complete_original,209,##,子题：拉伐尔喷管出口参数与喉部参数,子题|拉伐尔喷管出口参数与喉部参数,1,子题,True
complete_original,221,##,子题：正激波后参数,子题|正激波后参数,1,子题,True
complete_original,229,##,子题：斜激波角和波后参数,子题|斜激波角和波后参数,1,子题,True
complete_original,237,##,子题：缩放喷管喉部面积,子题|缩放喷管喉部面积,1,子题,True
complete_original,247,#,母题 6：粘性层流解析解、Couette 流与 Stokes 阻力综合题,母题|粘性层流解析解|Couette|流与|Stokes|阻力综合题,5,母题|粘性层流解析解|Couette|流与|Stokes,True
complete_original,249,##,真题原题：倾斜平板间层流,真题原题|倾斜平板间层流,1,倾斜平板间层流,True
complete_original,257,##,子题：两层 Couette 流,子题|两层|Couette,3,子题|两层|Couette,True
complete_original,265,##,子题：管内层流压降和雷诺数,子题|管内层流压降和雷诺数,1,子题,True
complete_original,281,##,子题：Stokes 小球终速,子题|Stokes|小球终速,3,子题|Stokes|小球终速,True
complete_original,293,##,子题：两板间薄板拉力,子题|两板间薄板拉力,2,子题|两板间薄板拉力,True
complete_original,303,#,母题 7：边界层、平板摩擦阻力与外绕流阻力综合题,母题|边界层|平板摩擦阻力与外绕流阻力综合题,2,母题|边界层,True
complete_original,305,##,真题原题：零攻角平板边界层厚度与单面摩擦阻力,真题原题|零攻角平板边界层厚度与单面摩擦阻力,0,,False
complete_original,317,##,子题：给定边界层速度分布求厚度,子题|给定边界层速度分布求厚度,1,子题,True
complete_original,329,##,子题：湍流边界层 1/6 指数律推导,子题|湍流边界层|指数律推导,2,子题|湍流边界层,True
complete_original,349,##,子题：圆球绕流阻力危机,子题|圆球绕流阻力危机,1,子题,True
complete_original,357,##,子题：小球沉降终速与阻力系数,子题|小球沉降终速与阻力系数,1,子题,True
complete_original,365,##,子题：充氦气球在风中受力与拉线角,子题|充氦气球在风中受力与拉线角,1,子题,True
complete_original,375,#,母题 8：运动学、连续性、无旋条件与应力张量综合题,母题|运动学|连续性|无旋条件与应力张量综合题,3,母题|运动学|连续性,True
complete_original,377,##,真题原题：不可压缩无旋线性速度场,真题原题|不可压缩无旋线性速度场,0,,False
complete_original,389,##,子题：应力张量求平面应力矢量,子题|应力张量求平面应力矢量,1,子题,True
complete_original,415,##,子题：圆柱面切平面上的应力矢量,子题|圆柱面切平面上的应力矢量,1,子题,True
complete_original,435,##,子题：应力分布在平面上的法向和切向投影,子题|应力分布在平面上的法向和切向投影,1,子题,True
complete_original,456,##,子题：由应力张量散度求单位质量力,子题|由应力张量散度求单位质量力,1,子题,True
complete_original,476,##,子题：极坐标速度场的速度环量,子题|极坐标速度场的速度环量,1,子题,True
complete_original,494,#,母题 9：量纲分析、模型相似与准则冲突,母题|量纲分析|模型相似与准则冲突,2,母题|量纲分析,True
complete_original,496,##,真题原题：水下航行器阻力量纲分析,真题原题|水下航行器阻力量纲分析,0,,False
complete_original,504,##,子题：雷诺数准则与傅汝德数准则冲突,子题|雷诺数准则与傅汝德数准则冲突,1,子题,True
complete_original,512,##,子题：管内定常流压降的 \(\pi\) 定理无量纲方程,子题|管内定常流压降的|pi|定理无量纲方程,2,子题|pi,True
complete_original,520,##,子题：绕小球定常流动阻力的量纲分析,子题|绕小球定常流动阻力的量纲分析,1,子题,True
complete_original,530,#,母题 10：概念证明与短答综合题,母题|概念证明与短答综合题,1,母题,True
complete_original,532,##,真题原题：流线和迹线定义,真题原题|流线和迹线定义,1,流线和迹线定义,True
complete_original,540,##,子题：非定常伯努利与柯西-拉格朗日积分,子题|非定常伯努利与柯西|拉格朗日积分,2,子题|拉格朗日积分,True
complete_original,559,##,子题：证明可压缩平面定常流动存在流函数,子题|证明可压缩平面定常流动存在流函数,2,子题|证明可压缩平面定常流动存在流函数,True
complete_original,567,##,子题：物质运动及相互作用规律,子题|物质运动及相互作用规律,1,子题,True
