"Source","Line","Status","Title","Tokens"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1630","likely-covered","数值替换模板","数值替换模板"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1631","likely-covered","模板：先写符号后代数","模板|先写符号后代数"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1633","likely-covered","模板：面积换算","模板|面积换算"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1635","likely-covered","模板：速度换算","模板|速度换算"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1637","likely-covered","模板：压强水头","模板|压强水头"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1639","likely-covered","模板：雷诺数","模板|雷诺数"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1641","likely-covered","模板：损失水头","模板|损失水头"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1643","likely-covered","模板：功率","模板|功率"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1645","likely-covered","模板：风管/风扇","模板|风管|风扇"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1647","likely-covered","模板：真空度/负表压","模板|真空度|负表压"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1649","likely-covered","模板：等熵压比","模板|等熵压比"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1651","likely-covered","模板：质量流量","模板|质量流量"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1653","likely-covered","模板：压力中心","模板|压力中心"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1655","likely-covered","模板：Stokes","模板|Stokes"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1657","likely-covered","长推导/概念证明保分骨架","长推导|概念证明保分骨架"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1658","likely-covered","证明题关键词卡","证明题关键词卡"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1660","likely-covered","流函数存在与物理意义","流函数存在与物理意义"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1662","likely-covered","速度势与单值性","速度势与单值性"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1664","likely-covered","Kelvin定理推出Lagrange定理","Kelvin定理推出Lagrange定理"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1666","likely-covered","涡线、涡管、涡通量","涡线|涡管|涡通量"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1668","likely-covered","Helmholtz涡定理答句","Helmholtz涡定理答句"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1670","likely-covered","涡量矩/随体守恒题","涡量矩|随体守恒题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1672","likely-covered","相似律严格答法","相似律严格答法"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1674","likely-covered","Buckingham 写法","Buckingham|写法"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1676","likely-covered","边界层积分推导入口","边界层积分推导入口"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1678","likely-covered","水击/水波最小保分","水击|水波最小保分"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1680","likely-covered","坐标、单位、负号","坐标|单位|负号"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1683","likely-covered","题图决策卡","题图决策卡"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1684","likely-covered","图里有“自由液面”","图里有“自由液面”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1686","likely-covered","图里有“压力表”","图里有“压力表”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1688","likely-covered","图里有“U形压差计”","图里有“U形压差计”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1690","likely-covered","图里有“铰链+拉杆”","图里有“铰链+拉杆”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1692","likely-covered","图里有“弯头/喷嘴出口”","图里有“弯头|喷嘴出口”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1694","likely-covered","图里有“泵在吸水侧”","图里有“泵在吸水侧”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1696","likely-covered","图里有“水轮机”","图里有“水轮机”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1698","likely-covered","图里有“突然扩大/缩小”","图里有“突然扩大|缩小”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1700","likely-covered","图里有“圆管层流”","图里有“圆管层流”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1702","likely-covered","图里有“平板零攻角”","图里有“平板零攻角”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1704","likely-covered","图里有“圆柱/球绕流”","图里有“圆柱|球绕流”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1706","likely-covered","图里有“喉部”","图里有“喉部”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1708","likely-covered","图里有“背压 ”","图里有“背压"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1710","likely-covered","图里有“正激波”","图里有“正激波”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1712","likely-covered","图里有“斜面压缩角”","图里有“斜面压缩角”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1714","likely-covered","图里有“凸角膨胀”","图里有“凸角膨胀”"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1717","likely-covered","题图常见误判","题图常见误判"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1718","likely-covered","喷管出口线","喷管出口线"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1720","likely-covered","喉部面积","喉部面积"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1722","likely-covered","平均速度","平均速度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1724","likely-covered","表压零点","表压零点"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1726","likely-covered","方向符号","方向符号"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1728","likely-covered","摩擦面积","摩擦面积"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1730","likely-covered","局部损失速度","局部损失速度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1732","likely-covered","激波查表","激波查表"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1734","likely-covered","应力题","应力题"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1737","likely-covered","概念短答库：照三句写","概念短答库|照三句写"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1738","likely-covered","简答题首句索引","简答题首句索引"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1740","likely-covered","连续介质","连续介质"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1742","likely-covered","欧拉/拉格朗日","欧拉|拉格朗日"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1744","likely-covered","控制体/系统/质量动量能量守恒","控制体|系统|质量动量能量守恒"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1747","likely-covered","当地/迁移/随体导数","当地|迁移|随体导数"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1749","likely-covered","层流/湍流/渐变流","层流|湍流|渐变流"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1751","likely-covered","Re/Fr冲突/水波/水击","Re|Fr冲突|水波|水击"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1753","likely-covered","孔板/自由射流","孔板|自由射流"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1755","likely-covered","阻力危机/减阻","阻力危机|减阻"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1757","likely-covered","势函数/流函数/阻塞/激波","势函数|流函数|阻塞|激波"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1760","likely-covered","边界层特点/积分题/指数律","边界层特点|积分题|指数律"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1761","likely-covered","三个厚度","三个厚度"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1767","likely-covered","常见速度剖面结果/1/n指数律","常见速度剖面结果|n指数律"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1774","likely-covered","Karman--Pohlhausen配边界","Karman--Pohlhausen配边界"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1776","likely-covered","平板阻力","平板阻力"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1778","likely-covered","分离判断","分离判断"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1781","likely-covered","量纲相似+推导骨架","量纲相似+推导骨架"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1782","likely-covered","量纲齐次/Rayleigh写法","量纲齐次|Rayleigh写法"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1784","likely-covered","Buckingham /相似准则流程","Buckingham|相似准则流程"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1795","likely-covered","一维N--S/H--P骨架","一维N--S|H--P骨架"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1799","likely-covered","边界条件翻译表","边界条件翻译表"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1802","likely-covered","高频计算/查表/控制体收口","高频计算|查表|控制体收口"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1811","likely-covered","新题反向定位/收口","新题反向定位|收口"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1817","likely-covered","高频易错硬判","高频易错硬判"
"期末六页A4速查表_v106_严格母题子题六页版.tex","1822","likely-covered","公式禁用快判","公式禁用快判"
